time,latitude,longitude,depth,mag,magType,magSource
2023-11-04T21:29:31.990Z,59.35716667,-153.439,-0.72,0.64,ml,av
2023-11-04T21:16:47.678Z,54.6332,-161.2846,21.8,1.9,ml,ak
2023-11-04T21:15:44.370Z,32.7393333,-115.4085,12.02,1.52,ml,ci
2023-11-04T21:13:06.082Z,61.8121,-150.7436,52,1.1,ml,ak
2023-11-04T21:12:41.170Z,33.4908333,-116.4185,6.75,1.11,ml,ci
2023-11-04T21:09:01.090Z,34.6445,-97.5245,4.99,1.32,ml,ok
2023-11-04T21:08:45.780Z,33.9905,-117.2116667,15.32,0.85,ml,ci
2023-11-04T21:00:52.850Z,58.74366667,-153.9145,6.13,1.04,ml,av
2023-11-04T21:00:50.794Z,58.7069,-153.556,13.1,1.4,ml,ak
2023-11-04T20:45:06.966Z,58.7017,-153.7006,15.8,1.9,ml,ak
2023-11-04T20:38:15.080Z,38.8248329,-122.8550034,2.45,1.09,md,nc
2023-11-04T20:37:31.250Z,34.1298333,-117.4375,5.78,1.45,ml,ci
2023-11-04T20:37:12.300Z,34.1336667,-117.4358333,5.92,1.79,ml,ci
2023-11-04T20:36:44.650Z,58.67933333,-153.6958333,9.54,0.52,ml,av
2023-11-04T20:36:24.750Z,58.66083333,-153.6975,10.42,0.68,ml,av
2023-11-04T20:32:14.741Z,62.2951,-151.4051,17.8,1.2,ml,ak
2023-11-04T20:31:21.001Z,36.4652,-115.7723,10.4,0.2,ml,nn
2023-11-04T20:28:54.447Z,58.722,-153.7647,15,1.7,ml,ak
2023-11-04T20:03:29.120Z,51.86183333,-177.9293333,7.36,0.85,ml,av
2023-11-04T20:01:56.190Z,60.045,-153.1036667,-1.59,-0.81,ml,av
2023-11-04T20:01:03.200Z,54.7965,-164.2256667,8.9,1.93,ml,av
2023-11-04T19:56:35.304Z,38.8985,-118.8446,8.3,2.4,ml,nn
2023-11-04T19:55:33.875Z,37.5842,73.9941,10,4.5,mwr,us
2023-11-04T19:54:06.990Z,51.86366667,-177.9166667,6.66,1.21,ml,av
2023-11-04T19:41:59.863Z,31.572,-104.016,4.8992,1.7,ml(texnet),tx
2023-11-04T19:38:55.177Z,36.8534,-115.9319,7.4,0.4,ml,nn
2023-11-04T19:36:00.730Z,38.8218346,-122.8255005,0.61,1.08,md,nc
2023-11-04T19:22:38.389Z,58.7482,-153.6339,6.9,1.3,ml,ak
2023-11-04T19:16:55.900Z,53.79283333,-166.9196667,39.41,0.37,ml,av
2023-11-04T19:13:17.140Z,34.0438333,-117.1633333,8.11,0.93,ml,ci
2023-11-04T19:11:36.620Z,52.08483333,-176.1501667,13.12,0.88,ml,av
2023-11-04T18:55:30.399Z,35.5575,-96.71683333,4.84,1.76,ml,ok
2023-11-04T18:54:14.440Z,48.0735,-119.767,10.4,1.63,ml,uw
2023-11-04T18:51:38.020Z,58.46166667,-154.4295,3.12,0.17,ml,av
2023-11-04T18:36:27.410Z,38.8359985,-122.8071671,2.15,1.43,md,nc
2023-11-04T18:07:21.390Z,38.6850014,-122.5028305,3.61,1.27,md,nc
2023-11-04T17:58:39.910Z,58.257,-155.0705,7.98,-0.47,ml,av
2023-11-04T17:50:57.290Z,19.28766632,-155.3816681,1.340000033,1.75999999,md,hv
2023-11-04T17:50:49.770Z,38.6878319,-122.4978333,6.47,2.18,md,nc
2023-11-04T17:43:09.407Z,-19.6779,-175.6875,215.218,4.6,mb,us
2023-11-04T17:37:58.762Z,37.0825,-116.198,7.5,0.6,ml,nn
2023-11-04T17:34:14.363Z,58.7363,-153.5736,78.4,1.4,ml,ak
2023-11-04T17:25:38.907Z,31.669,-104.183,6.0802,1.6,ml(texnet),tx
2023-11-04T17:14:04.440Z,37.6556667,-118.8196667,4,0.39,md,nc
2023-11-04T17:11:33.477Z,57.8236,-153.3854,47.5,2.2,ml,ak
2023-11-04T17:08:13.460Z,38.7966652,-122.8154984,3.14,0.74,md,nc
2023-11-04T17:06:12.830Z,38.8191667,-123.5566667,5.67,1.33,md,nc
2023-11-04T16:59:23.300Z,34.0201667,-117.6055,4.14,1.58,ml,ci
2023-11-04T16:46:48.230Z,37.1133333,-121.5381667,8.89,0.73,md,nc
2023-11-04T16:39:27.210Z,33.4895,-116.7565,6.12,0.83,ml,ci
2023-11-04T16:30:17.120Z,46.855,-121.7635,1.09,0.66,ml,uw
2023-11-04T16:27:53.420Z,44.773,-110.8078333,2.57,0.13,md,uu
2023-11-04T16:26:20.720Z,33.7621667,-116.9378333,13.99,0.94,ml,ci
2023-11-04T16:23:47.747Z,-4.0351,127.3691,226.33,4.5,mb,us
2023-11-04T16:17:22.559Z,58.9098,-152.5063,63.5,1.8,ml,ak
2023-11-04T16:00:00.860Z,37.7244987,-122.1516647,6.06,1.06,md,nc
2023-11-04T15:53:07.690Z,19.16083336,-155.5131683,37.06999969,2.19,ml,hv
2023-11-04T15:53:02.810Z,60.01016667,-153.102,3.79,-0.73,ml,av
2023-11-04T15:47:50.090Z,60.52766667,-152.7171667,4.6,-0.68,ml,av
2023-11-04T15:47:31.780Z,31.686,-104.508,6.7607,1.6,ml(texnet),tx
2023-11-04T15:42:46.395Z,58.5929,-154.2861,8.7,1.1,ml,ak
2023-11-04T15:42:32.480Z,58.17433333,-155.3255,1.09,-0.18,ml,av
2023-11-04T15:27:33.529Z,61.3229,-147.8161,0,1.6,ml,ak
2023-11-04T15:14:39.349Z,60.5118,-150.1803,38,1.3,ml,ak
2023-11-04T14:55:37.450Z,37.5816667,-118.879,3.77,0.11,md,nc
2023-11-04T14:55:23.623Z,59.98,-139.5158,3.5,1.9,ml,ak
2023-11-04T14:53:12.498Z,62.2165,-148.592,34.6,1.5,ml,ak
2023-11-04T14:44:25.779Z,61.3616,-147.2008,12.8,1.3,ml,ak
2023-11-04T14:41:23.550Z,36.40133333,-98.437,6.8,1.26,ml,ok
2023-11-04T14:40:03.270Z,35.6158333,-117.4481667,7.47,0.57,ml,ci
2023-11-04T14:09:38.500Z,38.831501,-122.8148346,1.09,0.4,md,nc
2023-11-04T14:08:57.010Z,59.36533333,-153.4266667,-1.2,0.08,ml,av
2023-11-04T14:08:37.390Z,60.04666667,-153.0708333,-2.13,-0.4,ml,av
2023-11-04T14:04:13.930Z,38.7986679,-122.7509995,2.66,1.05,md,nc
2023-11-04T14:03:24.481Z,14.0271,-91.5425,54.866,4.2,mb,us
2023-11-04T13:59:11.880Z,54.7365,-164.1068333,7.21,1.51,ml,av
2023-11-04T13:56:23.133Z,31.609,-104.24,8.0371,1.5,ml(texnet),tx
2023-11-04T13:50:15.210Z,36.9700012,-121.6273346,3.95,1.19,md,nc
2023-11-04T13:46:37.490Z,40.4883347,-123.7938309,21.83,1.73,md,nc
2023-11-04T13:41:11.100Z,40.956,-121.5455,15.64,1.79,md,nc
2023-11-04T13:25:20.900Z,41.812,-112.3981667,0.27,0.68,md,uu
2023-11-04T13:22:12.211Z,31.602,-104.253,7.0313,2.6,ml(texnet),tx
2023-11-04T13:11:29.986Z,63.1646,-151.2967,9.8,1.6,ml,ak
2023-11-04T13:10:07.320Z,60.0705,-153.0795,1.78,-0.64,ml,av
2023-11-04T13:07:15.313Z,38.1615,-118.1631,7.9,2.3,ml,nn
2023-11-04T13:02:11.880Z,46.86916667,-112.5188333,10.93,0.63,ml,mb
2023-11-04T12:54:03.260Z,33.449,-116.577,11.13,1,ml,ci
2023-11-04T12:53:55.645Z,62.2815,-149.875,19.2,1.2,ml,ak
2023-11-04T12:49:52.601Z,-20.5156,-177.8899,382.817,4.3,mb,us
2023-11-04T12:49:21.218Z,63.1072,-150.3568,105.1,1.4,ml,ak
2023-11-04T12:43:25.550Z,58.17583333,-155.2826667,1.22,-0.21,ml,av
2023-11-04T12:28:31.840Z,61.33183333,-152.238,2.09,-0.29,ml,av
2023-11-04T12:27:34.660Z,35.41383333,-83.5285,13.01,2.51,md,se
2023-11-04T12:26:00.906Z,20.2008,122.0072,11.274,4.4,mb,us
2023-11-04T12:18:33.010Z,38.7849998,-122.7233353,1,1.52,md,nc
2023-11-04T12:16:56.622Z,36.5899,-116.275,7.1,-0.3,ml,nn
2023-11-04T12:16:48.363Z,31.613,-104.185,4.3621,1.5,ml(texnet),tx
2023-11-04T12:16:26.700Z,44.46316667,-115.2243333,8.1,1.7,ml,mb
2023-11-04T12:14:38.840Z,36.40016667,-98.44516667,7.44,1.44,ml,ok
2023-11-04T12:03:57.930Z,37.5805016,-118.8796692,3.65,0.91,md,nc
2023-11-04T11:57:41.893Z,53.9602,-164.0354,25.6,2.6,ml,ak
2023-11-04T11:50:14.782Z,63.5473,-150.84,0,1.6,ml,ak
2023-11-04T11:45:18.184Z,38.1461,-117.9653,12.5,1.5,ml,nn
2023-11-04T11:43:13.200Z,44.7391667,-110.7886667,3.21,-0.17,md,uu
2023-11-04T11:41:36.376Z,59.6427,-152.7744,86.2,1.4,ml,ak
2023-11-04T11:40:24.400Z,58.36066667,-155.0276667,13.89,-0.02,ml,av
2023-11-04T11:38:40.380Z,51.866,-176.8491667,-1.8,0.82,ml,av
2023-11-04T11:38:00.570Z,60.05583333,-153.0621667,1.23,-0.55,ml,av
2023-11-04T11:26:14.752Z,60.4349,-152.147,86.4,1.3,ml,ak
2023-11-04T11:21:27.860Z,58.239,-155.1046667,6.03,-0.56,ml,av
2023-11-04T11:13:20.380Z,60.00583333,-153.0773333,-1.95,-0.81,ml,av
2023-11-04T11:12:50.870Z,51.85966667,-177.8325,9.9,-0.14,ml,av
2023-11-04T11:00:36.451Z,6.7225,-73.078,158.062,4.6,mb,us
2023-11-04T10:47:18.780Z,60.9286,-150.5079,33.5,1.5,ml,ak
2023-11-04T10:43:07.890Z,37.4815,-118.8436667,4.54,0.7,md,nc
2023-11-04T10:38:22.900Z,35.7678333,-117.5923333,10.06,0.55,ml,ci
2023-11-04T10:37:00.780Z,36.6801682,-121.3518295,0.1,1.55,md,nc
2023-11-04T10:36:20.430Z,38.840332,-122.8280029,1.86,0.52,md,nc
2023-11-04T10:28:38.896Z,44.6143,-112.4982,12.408,2.6,ml,us
2023-11-04T10:22:47.850Z,37.3186667,-121.685,5.16,0.96,md,nc
2023-11-04T10:19:05.540Z,37.6393333,-118.816,6.7,0.05,md,nc
2023-11-04T10:18:31.348Z,66.5496,-157.9695,15,3.2,ml,ak
2023-11-04T10:17:18.420Z,45.338,-112.5726667,4.99,0.89,ml,mb
2023-11-04T10:14:25.900Z,38.1456,-117.9661,12.5,2,ml,nn
2023-11-04T10:08:16.264Z,60.044,-151.3804,52.9,1.3,ml,ak
2023-11-04T10:03:08.010Z,38.8180008,-122.7955017,2.38,1.09,md,nc
2023-11-04T10:00:13.370Z,18.02116667,-66.77466667,14.9,2.84,md,pr
2023-11-04T09:59:48.016Z,-5.9481,131.1265,101.529,4.5,mb,us
2023-11-04T09:49:43.120Z,38.7913322,-122.7596664,0.85,0.89,md,nc
2023-11-04T09:49:34.090Z,46.61383333,-113.6321667,3.32,1.15,ml,mb
2023-11-04T09:43:38.320Z,35.5113335,-120.8126678,5.27,1.74,md,nc
2023-11-04T09:40:02.380Z,38.802166,-122.8111649,2.42,0.41,md,nc
2023-11-04T09:39:52.150Z,38.8163338,-122.7953339,2.67,0.77,md,nc
2023-11-04T09:38:38.192Z,20.1401,147.7574,10,5,mb,us
2023-11-04T09:37:09.000Z,33.6655,-116.7408333,16.18,0.56,ml,ci
2023-11-04T09:32:03.450Z,37.5608333,-118.8733333,2.32,0.12,md,nc
2023-11-04T09:31:36.930Z,46.88766667,-112.5211667,12.06,1.2,ml,mb
2023-11-04T09:31:06.380Z,37.5815,-121.9833333,3.05,1.26,md,nc
2023-11-04T09:29:35.430Z,59.35883333,-153.4268333,-0.69,0.47,ml,av
2023-11-04T09:23:59.870Z,39.2545,-123.1263333,6.46,1.3,md,nc
2023-11-04T09:16:19.890Z,19.29483414,-155.3896637,1.120000005,2.05999994,md,hv
2023-11-04T09:14:29.350Z,38.850666,-122.8215027,3.02,0.21,md,nc
2023-11-04T09:12:40.899Z,51.1361,179.1693,35,4,ml,us
2023-11-04T09:09:33.949Z,63.4702,-147.5217,1.7,1.3,ml,ak
2023-11-04T09:06:37.397Z,31.655,-104.306,7.1599,2,ml(texnet),tx
2023-11-04T09:05:54.400Z,17.94866667,-66.8475,14.85,2.25,md,pr
2023-11-04T09:04:41.586Z,58.7529,-153.7509,6.3,1.4,ml,ak
2023-11-04T09:01:33.534Z,59.4353,-152.6974,75.6,3,ml,ak
2023-11-04T08:56:15.954Z,62.7919,-150.8729,90.1,1.6,ml,ak
2023-11-04T08:50:13.810Z,60.04383333,-153.091,-1.97,-0.77,ml,av
2023-11-04T08:48:36.630Z,17.88416667,-66.89633333,7.33,2.14,md,pr
2023-11-04T08:46:17.297Z,31.659,-104.304,6.6457,1.6,ml(texnet),tx
2023-11-04T08:42:55.930Z,33.313,-116.2116667,10.1,0.93,ml,ci
2023-11-04T08:39:04.970Z,31.659,-104.309,6.6457,2.3,ml(texnet),tx
2023-11-04T08:39:04.854Z,31.66,-104.306,8.1111,2.4,ml(texnet),tx
2023-11-04T08:38:29.640Z,35.633,-117.6108333,11.44,1.07,ml,ci
2023-11-04T08:36:38.440Z,17.97533333,-66.847,14.36,2.82,md,pr
2023-11-04T08:36:32.810Z,31.654,-104.306,8.1434,1.8,ml(texnet),tx
2023-11-04T08:33:57.983Z,63.6771,-149.3366,104.6,1.4,ml,ak
2023-11-04T08:27:26.630Z,38.8083344,-122.7639999,7.79,0.78,md,nc
2023-11-04T08:12:52.505Z,51.097,179.0667,20.8,3,ml,ak
2023-11-04T08:11:30.420Z,35.6953333,-117.5243333,7.51,2.4,ml,ci
2023-11-04T08:10:21.189Z,31.658,-104.304,6.5943,2,ml(texnet),tx
2023-11-04T08:03:22.620Z,33.4943333,-116.4115,7.32,0.39,ml,ci
2023-11-04T07:49:24.890Z,44.59933333,-112.5875,5.55,0.81,ml,mb
2023-11-04T07:44:59.800Z,38.8204994,-122.7624969,1.86,2.11,md,nc
2023-11-04T07:37:55.667Z,31.65,-104.368,4.3088,1.6,ml(texnet),tx
2023-11-04T07:33:19.680Z,35.599,-117.8788333,8.92,0.48,ml,ci
2023-11-04T07:33:07.780Z,19.865,-155.1408333,37.93,2.22,md,hv
2023-11-04T07:31:16.249Z,57.8318,-156.2224,124.1,1.5,ml,ak
2023-11-04T07:25:36.490Z,38.7885017,-122.7614975,1.85,1.06,md,nc
2023-11-04T07:20:31.928Z,51.9051,-173.6997,13.8,2.4,ml,ak
2023-11-04T07:20:16.660Z,19.17633247,-155.4861603,35.43000031,1.89999998,md,hv
2023-11-04T07:10:24.930Z,37.7615013,-122.0136642,7.38,1.5,md,nc
2023-11-04T07:07:31.369Z,59.983,-151.4631,63,1.1,ml,ak
2023-11-04T06:58:36.240Z,35.6496667,-117.471,7.94,0.97,ml,ci
2023-11-04T06:47:53.213Z,61.3648,-146.0996,27,1.6,ml,ak
2023-11-04T06:40:58.769Z,59.7778,-153.0698,101.2,2.3,ml,ak
2023-11-04T06:33:13.540Z,61.5065,-152.0046667,2.57,-0.14,ml,av
2023-11-04T06:29:24.507Z,64.6205,-146.5083,18.2,1.1,ml,ak
2023-11-04T06:28:29.950Z,38.8120003,-122.8199997,4.87,0.54,md,nc
2023-11-04T06:19:29.760Z,60.03316667,-153.0901667,-2.32,-0.75,ml,av
2023-11-04T06:09:25.560Z,60.0315,-153.1036667,4.84,-0.48,ml,av
2023-11-04T05:59:52.830Z,47.77416667,-122.836,4.75,0.83,ml,uw
2023-11-04T05:57:12.820Z,19.31433296,-155.2189941,-0.25,1.74000001,md,hv
2023-11-04T05:56:43.310Z,61.50433333,-151.9941667,2.99,0.44,ml,av
2023-11-04T05:54:02.769Z,39.6288,-119.6408,9.5,1.9,ml,nn
2023-11-04T05:52:37.050Z,38.831501,-122.8180008,1.68,0.4,md,nc
2023-11-04T05:38:30.875Z,37.7238,-97.9654,8.07,2.5,mb_lg,us
2023-11-04T05:28:34.440Z,60.01916667,-153.106,0.53,-0.65,ml,av
2023-11-04T05:21:41.500Z,33.2278333,-116.391,6.1,0.8,ml,ci
2023-11-04T05:20:41.647Z,62.4548,-151.399,83.9,1.5,ml,ak
2023-11-04T05:18:48.090Z,44.46016667,-115.2205,5.08,1.94,ml,mb
2023-11-04T05:12:21.440Z,60.04933333,-153.0821667,1.65,-0.81,ml,av
2023-11-04T05:02:18.145Z,36.6555,-116.2711,6.9,0.1,ml,nn
2023-11-04T04:58:46.951Z,62.278,-149.65,59.2,1.1,ml,ak
2023-11-04T04:48:54.550Z,38.8098335,-122.821167,1.93,0.79,md,nc
2023-11-04T04:34:33.610Z,45.34133333,-112.5611667,5,0.8,ml,mb
2023-11-04T04:25:21.670Z,38.8313332,-122.8168335,1.64,0.94,md,nc
2023-11-04T04:13:15.280Z,38.8160019,-122.8191681,2.55,1.53,md,nc
2023-11-04T04:10:45.520Z,58.2425,-155.0621667,4.24,-0.41,ml,av
2023-11-04T04:08:39.880Z,31.67,-104.398,6.1316,1.5,ml(texnet),tx
2023-11-04T04:04:33.540Z,58.9952,-136.3334,0,1.7,ml,ak
2023-11-04T04:03:56.300Z,57.081,-135.7123333,7.64,-0.34,ml,av
2023-11-04T04:02:15.430Z,57.10083333,-135.7446667,6.16,0.33,ml,av
2023-11-04T03:59:18.280Z,32.8673333,-115.4975,8.01,1.17,ml,ci
2023-11-04T03:55:44.800Z,34.046,-116.351,7.14,0.74,ml,ci
2023-11-04T03:48:20.839Z,61.0208,-147.2673,20,1.7,ml,ak
2023-11-04T03:41:29.190Z,33.5396667,-116.7138333,2.86,0.2,ml,ci
2023-11-04T03:40:12.880Z,38.8253326,-122.8040009,2.56,1.07,md,nc
2023-11-04T03:34:51.234Z,51.7889,174.0456,10,4.6,mb,us
2023-11-04T03:27:36.370Z,44.46383333,-115.2223333,6.9,1.21,ml,mb
2023-11-04T03:25:51.727Z,61.1134,-149.7263,37.6,1.3,ml,ak
2023-11-04T03:20:44.680Z,35.6756667,-121.26,10.77,2.43,md,nc
2023-11-04T03:18:20.046Z,62.1937,-150.9754,65.8,1.6,ml,ak
2023-11-04T03:14:30.310Z,38.8301659,-122.8156662,1.71,1.54,md,nc
2023-11-04T03:08:14.629Z,62.7789,-152.8288,3.9,1.5,ml,ak
2023-11-04T03:03:33.806Z,60.1691,-153.1198,130.9,1.5,ml,ak
2023-11-04T02:56:16.110Z,60.03883333,-153.0656667,0.73,-0.73,ml,av
2023-11-04T02:52:16.388Z,30.967,-103.631,3.4825,1.5,ml(texnet),tx
2023-11-04T02:31:08.433Z,61.4527,-146.5918,22.3,1.4,ml,ak
2023-11-04T02:30:53.310Z,19.13683319,-155.5209961,40.88999939,1.89999998,md,hv
2023-11-04T02:02:07.140Z,19.1760006,-155.4843292,30.45999908,1.86000001,md,hv
2023-11-04T01:53:16.490Z,39.4001,-120.2015,14,0.6,ml,nn
2023-11-04T01:40:31.749Z,39.0614,-97.587,10,2.9,mb_lg,us
2023-11-04T01:38:54.680Z,33.6705,-116.7348333,14.34,0.99,ml,ci
2023-11-04T01:34:05.430Z,38.8356667,-122.7903366,1.7,0.28,md,nc
2023-11-04T01:30:08.540Z,37.6041667,-118.8525,7.72,0.08,md,nc
2023-11-04T01:28:02.983Z,39.0992,-97.5842,10,3.4,mb_lg,us
2023-11-04T01:23:10.558Z,-41.1703,-89.8059,10,4.8,mb,us
2023-11-04T01:22:37.398Z,58.7308,-153.7112,11.8,1.7,ml,ak
2023-11-04T01:09:14.669Z,34.5355,-97.49016667,5.71,0.89,ml,ok
2023-11-04T01:09:11.250Z,19.15883255,-155.4893341,34.47999954,1.86000001,md,hv
2023-11-04T00:58:30.700Z,58.24316667,-155.1788333,5.07,0.15,ml,av
2023-11-04T00:53:25.200Z,19.2015,-155.488,32.03,3.02,ml,hv
2023-11-04T00:52:21.090Z,33.3855,-116.904,14.03,1.22,ml,ci
2023-11-04T00:46:44.762Z,63.6171,-147.8595,7.6,2.8,ml,ak
2023-11-04T00:42:10.087Z,61.6349,-146.9027,34,1.3,ml,ak
2023-11-04T00:25:40.565Z,-4.0444,128.9644,138.919,4.5,mb,us
2023-11-04T00:18:29.503Z,1.0637,125.6396,65.088,4.5,mb,us
2023-11-03T23:57:40.980Z,17.99266667,-67.15966667,14.43,2.36,md,pr
2023-11-03T23:52:03.161Z,41.9493,-119.6282,1.3,1.6,ml,nn
2023-11-03T23:49:29.539Z,34.523,-97.489,6.22,1.19,ml,ok
2023-11-03T23:40:43.376Z,31.669,-104.19,4.3412,1.7,ml(texnet),tx
2023-11-03T23:34:20.270Z,38.7808342,-122.7453308,-0.16,0.96,md,nc
2023-11-03T23:32:08.540Z,38.8183327,-122.8136673,2.71,1.1,md,nc
2023-11-03T23:31:52.210Z,19.88283333,-156.69,41.22,3.9,ml,hv
2023-11-03T23:31:16.890Z,33.1493333,-116.6725,17.47,1.03,ml,ci
2023-11-03T23:22:02.453Z,64.8286,-149.8039,32.2,1,ml,ak
2023-11-03T23:21:56.580Z,46.19633333,-122.1903333,5.33,0.1,ml,uw
2023-11-03T23:06:47.949Z,58.6984,-153.6858,7.1,1.1,ml,ak
2023-11-03T22:59:28.550Z,58.66116667,-153.6938333,10.08,0.47,ml,av
2023-11-03T22:54:32.490Z,60.05233333,-153.0548333,6.14,-0.45,ml,av
2023-11-03T22:50:18.100Z,36.6026667,-121.2075,6.84,1.03,md,nc
2023-11-03T22:39:07.540Z,58.66533333,-153.721,9.8,0.2,ml,av
2023-11-03T22:31:35.325Z,29.0589,82.2652,10,4,mb,us
2023-11-03T22:30:22.985Z,62.1588,-148.132,32.7,1.1,ml,ak
2023-11-03T22:27:30.110Z,37.4928322,-118.6435013,8.65,1.43,md,nc
2023-11-03T22:26:11.710Z,38.6856667,-122.4981667,6.82,1.24,md,nc
2023-11-03T22:22:45.920Z,38.6878333,-122.4958333,7.04,1.04,md,nc
2023-11-03T22:02:11.245Z,58.7047,-153.617,17.6,2.1,ml,ak
2023-11-03T22:01:32.140Z,19.28949928,-155.380661,1.950000048,1.88,md,hv
2023-11-03T22:00:17.100Z,56.96716667,-136.1146667,21.3,0.76,ml,av
2023-11-03T21:54:31.411Z,60.9532,-150.7064,34.4,1.9,ml,ak
2023-11-03T21:54:03.860Z,38.2638333,-112.6043333,9.75,1.49,ml,uu
2023-11-03T21:51:45.500Z,47.5775,-114.002,18.45,0.63,ml,mb
2023-11-03T21:48:22.910Z,47.7649,153.5117,10,4.8,mb,us
2023-11-03T21:44:51.840Z,58.59766667,-153.6356667,-3.19,1.32,ml,av
2023-11-03T21:44:37.202Z,58.7149,-153.6963,12.8,1.6,ml,ak
2023-11-03T21:30:26.640Z,48.11116667,-123.3423333,43.26,1.6,ml,uw
2023-11-03T21:16:24.350Z,38.7804985,-122.7566681,1.08,0.95,md,nc
2023-11-03T21:09:07.320Z,58.73083333,-153.7475,8.4,0.83,ml,av
2023-11-03T21:05:19.510Z,19.50416667,-155.5901667,1.94,0.49,md,hv
2023-11-03T21:05:15.720Z,19.39216667,-155.6343333,30.21,1.35,md,hv
2023-11-03T21:04:15.020Z,58.70833333,-153.7051667,11.77,0.91,ml,av
2023-11-03T20:46:12.415Z,57.8997,-156.2533,132.4,1.6,ml,ak
2023-11-03T20:30:35.766Z,55.1397,-156.4397,33.2,2.5,ml,ak
2023-11-03T20:26:52.740Z,34.0165,-116.7478333,16.25,1.3,ml,ci
2023-11-03T20:25:46.010Z,19.29800034,-155.3841705,3.99000001,1.74000001,md,hv
2023-11-03T20:24:52.942Z,62.9038,-150.229,77.8,1.8,ml,ak
2023-11-03T20:20:38.650Z,34.4081667,-119.1698333,4.71,1.88,ml,ci
2023-11-03T20:12:18.460Z,34.4215,-119.1696667,6.91,4.02,mw,ci
2023-11-03T20:10:58.719Z,34.39716667,-96.785,0,1.4,ml,ok
2023-11-03T20:07:06.020Z,19.47516667,-155.6036667,5.04,0.56,md,hv
2023-11-03T20:06:38.176Z,31.614,-104.514,7.1085,2.3,ml(texnet),tx
2023-11-03T19:58:07.182Z,60.8197,-147.6885,25.5,1.4,ml,ak
2023-11-03T19:58:05.539Z,63.0479,-150.9074,114.2,2,ml,ak
2023-11-03T19:42:39.680Z,58.29433333,-154.9791667,3.29,-0.21,ml,av
2023-11-03T19:42:23.470Z,19.27866745,-155.4141693,34.29000092,2.19,ml,hv
2023-11-03T19:39:32.892Z,31.644,-104.535,0.7549,1.6,ml(texnet),tx
2023-11-03T19:39:07.697Z,26.5572,96.6661,92.823,4.3,mb,us
2023-11-03T19:31:53.629Z,61.8821,-149.6391,13.9,1.3,ml,ak
2023-11-03T19:23:37.400Z,46.20533333,-122.2003333,3.17,0.37,ml,uw
2023-11-03T19:19:04.097Z,58.2448,-155.186,1.1,0,ml,ak
2023-11-03T19:16:20.450Z,19.16366667,-155.4903333,30.21,1.51,md,hv
2023-11-03T19:15:45.510Z,36.7532,68.4943,45.805,4.3,mb,us
2023-11-03T19:12:51.510Z,19.27000046,-155.412674,33.84000015,1.95,ml,hv
2023-11-03T19:11:06.330Z,33.8216667,-117.4846667,-0.64,1.63,ml,ci
2023-11-03T19:03:50.560Z,46.0075,-112.4748333,-2,1.96,ml,mb
2023-11-03T19:02:02.580Z,60.04716667,-153.0865,-0.81,-0.81,ml,av
2023-11-03T19:01:54.850Z,38.8536682,-122.802002,0.57,0.21,md,nc
2023-11-03T19:01:13.496Z,31.746,-104.134,6.1187,2.5,ml(texnet),tx
2023-11-03T18:54:25.530Z,34.9931667,-118.1973333,-0.87,1.6,ml,ci
2023-11-03T18:54:04.630Z,60.2276,-150.9188,57.3,1.9,ml,ak
2023-11-03T18:50:14.110Z,34.4226667,-116.5435,9.06,1.72,ml,ci
2023-11-03T18:44:55.200Z,58.29066667,-155.158,28.35,-0.49,ml,av
2023-11-03T18:43:52.830Z,38.8373337,-122.7983322,2.27,1.1,md,nc
2023-11-03T18:43:22.790Z,35.0468333,-118.3256667,-0.93,1.5,ml,ci
2023-11-03T18:42:43.387Z,61.4448,-150.9843,62.7,1.4,ml,ak
2023-11-03T18:32:14.984Z,50.0381,156.3776,66.619,5,mb,us
2023-11-03T18:16:19.100Z,46.19933333,-122.1803333,1.28,0.34,ml,uw
2023-11-03T18:11:32.640Z,60.03133333,-153.061,0.89,-0.32,ml,av
2023-11-03T18:02:54.099Z,28.8482,82.1874,16.539,5.7,mww,us
2023-11-03T17:54:10.310Z,46.1995,-122.1916667,5.7,0.1,ml,uw
2023-11-03T17:36:34.080Z,37.6495,-118.8511667,3.77,0.11,md,nc
2023-11-03T17:32:44.120Z,19.38433333,-155.2458333,1.77,2.07,ml,hv
2023-11-03T17:32:10.559Z,63.202,-150.3989,114.1,2.3,ml,ak
2023-11-03T17:26:44.190Z,46.21283333,-122.1773333,7.4,0.31,ml,uw
2023-11-03T17:22:56.010Z,33.2028333,-116.3803333,14.29,1.2,ml,ci
2023-11-03T17:21:54.610Z,39.1290016,-123.1521683,7.07,1.46,md,nc
2023-11-03T17:13:22.100Z,46.20383333,-122.1793333,3.86,0.66,ml,uw
2023-11-03T17:12:10.420Z,38.8240013,-122.8115005,1.2,0.45,md,nc
2023-11-03T17:06:09.421Z,60.2949,-152.8439,100.5,1.4,ml,ak
2023-11-03T16:58:45.729Z,60.7769,-150.8612,46.2,1.3,ml,ak
2023-11-03T16:44:54.420Z,61.0418,-148.9755,22.7,1.9,ml,ak
2023-11-03T16:43:46.300Z,33.2705,-116.7856667,11.99,1.97,ml,ci
2023-11-03T16:34:45.816Z,13.6366,-90.6986,50.651,4.4,mb,us
2023-11-03T16:31:18.740Z,19.18333244,-155.4916687,32.79000092,2.29,ml,hv
2023-11-03T16:30:58.370Z,19.18066667,-155.4908333,34.57,1.75,md,hv
